146.5
208
303.25
159.63
184.5
157.75
181.5
198.63
209.25
212.38
209.63
266.13
197
246.25
215.5
227.5
216.75
209.63
253.25
151.38
121.88
106.63
117
153.38
267.88
259.5
268
269.88
269.25
269.25
254.75
254.5
234.88
234
251.88
251.88
254.75
138.13
140.75
154.38
306.75
205.75
374
272.13
264.25
291.75
309
285.88
145.75
125.75
226.25
206.13
210.5
180.88
169
166.38
283.25
281.75
284.25
363
177.63
179.25
179.38
164.63
177.88
152.25
154.75
113.63
173
261.75
259.5
247
225.38
233.25
251.13
216.38
185.75
202.38
201.25
238.25
230.5
212.25
162.75
109.38
142.75
166.25
108
138.38
301.38
268.63
204
223.75
225.75
351.75
237.13
299.38
246.75
237.63
192.88
302.5
81.5
189.75
257.75
258.63
332.75
256.25
240.13
198.13
188
294.13
194.13
205.75
218.88
285
237.38
256.38
247.63
280.75
260.63
223
220.75
239
265.13
288.5
235.75
277
273.63
243.5
216.75
210.5
188.38
170.75
179.88
178.13
155.5
137.13
197
214.75
182.5
212.5
197.13
184.38
191.88
200.25
183.25
204.75
192.5
190.13
167.5
162.88
303.75
159
176.25
195
209.13
198.88
174.88
174.88
150.75
166.38
158.5
167.88
165.75
196.5
160.88
154.25
159
248.88
274.25
112.38
110.63
126.13
160
107.5
111.38
168.88
99.25
109.88
136.88
165.63
155.75
139
170.88
268
156.13
364.38
161.75
164.5
159.75
146.88
142.38
89.25
173.75
163.25
165.5
179.25
187
167.5
153
154.5
173.88
171.63
405.63
42.375
61.625
75.5
110.88
110.5
155.5
147.25
159.38
158.5
175.75
161.88
323.25
322.88
225.13
69.75
218.25
83.25
88.875
150.13
138.75
177
141.5
131.13
91.375
128.13
102.88
177.38
154.63
168.13
152.5
193.75
176.38
173
186.13
179.13
144
110.38
111.75
131
145
136.38
142.38
127.88
128.75
137.63
162.38
132.75
110.88
131.38
151.25
126
149.88
143.38
161.75
148.63
175.25
150.25
181.5
174.25
133
169.38
131.63
131.5
155.13
189.63
203.63
181.5
174.5
175.75
352.5
181.88
175.38
156.88
172.75
172.13
134.63
151.63
165.88
138.88
160.75
112.25
148.63
145.13
97
98.875
114.13
131.75
175.25
109
110.5
124
168.13
187
143.88
133.75
130.5
173
186.75
130.38
151.63
146.13
132
156.88
146
119.75
131.5
145.75
129.75
120.13
124.75
141.5
142.25
146.25
105.38
116
94.625
106.75
121
120
91.875
95.75
70.25
65.75
57.875
112.88
116.88
90.375
122.88
80.75
81.75
68.125
111.25
109.63
73.5
378.75
189.25
84
97
76.625
78.25
87.125
89.875
118.25
120.5
77.125
89.75
159.75
84.25
74.25
151.75
164.5
156.63
107.5
127.38
82.875
110.5
156.88
143.5
146
141.5
155
154.38
160.88
184.88
159.63
151.25
172.13
189.88
301.13
163.63
142.5
154.63
181.38
191
159.13
181.38
145
145.88
120.88
130
128.88
122.13
175.75
111.5
151.38
109.75
113.38
163.75
179.88
302.13
172.5
200.13
165.75
181.38
174.88
132.38
143.5
146.38
132.88
130
212.63
173
138.13
146.88
224.25
193.25
399.75
124.5
184.75
150.5
212.5
246
146.13
226.5
115.75
140.88
217
119.63
109.63
115
191.63
229.88
317.13
334.13
172
178.75
208.63
263.38
220.63
269.38
237.5
272.63
227.63
245.5
231.88
244.88
238.88
148.13
196
125.25
96.375
99.125
101.75
109.75
127.75
128.75
140.75
134.38
141.38
144.38
142.13
156
121.25
122.63
376.25
165.63
123.5
256.13
129.25
116.38
108.13
131.5
122.75
133.13
145.25
151.13
149
148.25
169.75
161.25
137.75
137.38
169.63
160.25
157
158.38
143
128.63
131.75
135.13
136.88
137.13
127.38
139.38
141.63
131.13
115.38
102
102.63
140
143.13
150.5
151
105.13
105.5
120.13
136.5
188.13
177.13
147.25
129.75
153.75
167
124.38
161
147.5
174
202.5
220.38
230.25
171.75
184.88
169.38
218.5
225.38
236.75
174.75
180.5
193.88
229.75
150.25
169.88
169.5
171.13
169.13
195.25
218.88
195
171.5
171.63
145.38
147.5
128.88
134
154
126.75
148.5
96.625
150.88
118.63
161.5
92.5
153.38
186.63
355.25
266
202.5
207.25
179.75
214.63
217.75
172.63
157.13
165.63
158.63
148
153
122.63
120.63
126.63
260.88
130.38
119.25
116.38
81.375
96.625
88.5
106.75
107.38
68.875
63.375
82.5
105.63
116.5
120.5
123.5
123.88
102.25
118.25
139
138.38
137.63
121.25
121.38
126.5
111.25
131.63
147.13
163.63
160.5
161.25
155.38
199.38
141.38
208.75
240.5
225
216.38
123.38
160.75
282.75
286.75
271.75
293.5
243.5
205.38
275.13
285.25
289.13
272.88
284.63
282.5
273.13
282.5
305.88
308.38
272
271.75
279.25
271.63
276
271.13
268.38
278.38
276.75
271.5
288
281.63
273.25
294.13
286.38
310
280.88
307.5
309.75
305.38
316
289.63
278.38
257.38
255.88
318.75
290.88
284.13
282.38
266.63
257.88
282.88
261.5
287.25
283.38
280
256.88
248
254.75
261.88
250.38
259.38
273.75
258.13
257.5
268.75
254.25
270.88
274.75
272.75
251.5
243.38
268.25
273.88
269.25
266.75
255.75
255.75
266.25
257.25
259.38
256.63
269
276.63
260.88
255.63
257.38
262
265
252.75
242.13
250.5
265.5
248.5
255.88
275.75
266
285.38
289.75
233
228.5
245
229.75
250.13
257
277.13
178.5
272.38
285
216.75
235.5
231.13
254
253.38
256.25
258.88
252.88
265.38
243.13
254.5
268
239.75
251.63
261
251.88
249
257
261.25
243.5
237.5
101.5
129.63
143.88
130.13
136.5
144
172.75
155.5
144.75
171.38
151.88
134.88
169.88
186.63
174.13
163.25
196.75
206.13
246.63
237.13
237.88
279.75
238.88
258.5
277.63
252.13
258.25
250.63
269.88
234.13
208.13
245.88
307.63
224.88
175.75
140.5
234
231.88
181.88
157.38
137.88
144.75
132.13
139.5
132.75
143.25
139.88
141
156.5
172.5
151.13
163.5
169.5
279.38
286.25
178.88
63.75
68.125
127.63
166.38
179.25
174.38
57.375
59.375
152.88
172.75
69.125
107.63
126.75
153.38
72.625
93.25
305.25
262.88
367.25
163.75
134.13
111.75
61.375
61.875
128.13
83.125
70.25
109.5
153.88
97.625
88.625
93.75
91.875
81.25
82
81.125
98.625
163.38
84
95.75
108.13
105.5
384.88
92.625
110
101.5
118
116.38
115.25
95
107.63
86.125
97.375
115
122.75
106.5
260.75
140
125.63
124.5
149.38
97.25
94.75
296.38
297.38
237.38
107.75
168.5
159.25
205.38
165.5
185.38
192.63
124
185
197.38
191.75
157.38
131.5
155.88
216.25
205.75
153
185.25
186.13
199.88
157.38
199.13
195.13
199.88
213.25
190.25
223.13
218.13
209.25
220.75
238.38
195
203.25
216.38
207.88
219.13
240.38
246
279
208.88
364
239.25
308.75
260.38
250.75
252.88
251
242.38
259
267
261.63
262.5
258
